lat_wrf,lon_wrf,temperatura,viento,lluvia,humedad,nubosidad
33.54352,-6.8927917,36.5,4.2,0.0,11.5,0.0
33.545437,-6.838135,36.3,4.6,0.0,12.2,0.0
33.54732,-6.783478,37.1,4.8,0.0,12.5,0.0
33.54918,-6.728821,37.0,4.6,0.0,13.1,0.0
33.550995,-6.6741333,36.8,4.2,0.0,13.5,0.0
33.552795,-6.6194763,36.7,3.8,0.0,14.0,0.0
33.55455,-6.564789,36.6,3.3,0.0,14.2,0.0
33.556286,-6.510132,36.2,2.9,0.0,14.8,0.0
33.55798,-6.4554443,36.4,2.6,0.0,15.2,0.0
33.559654,-6.400757,36.4,2.5,0.0,15.8,0.0
33.561287,-6.3460693,36.3,2.6,0.0,16.2,0.0
33.562893,-6.291382,36.1,3.1,0.0,16.6,0.0
33.564457,-6.2366943,36.1,3.5,0.0,17.0,0.0
33.56601,-6.182007,36.0,3.6,0.0,17.2,0.0
33.567516,-6.1273193,35.5,3.7,0.0,17.5,0.0
33.56899,-6.0726013,34.2,3.5,0.0,18.6,0.0
33.57045,-6.017914,34.1,3.3,0.0,18.8,0.0
33.571865,-5.9632263,34.2,2.4,0.0,18.6,0.0
33.573257,-5.9085083,35.3,0.3,0.0,18.0,0.0
33.574608,-5.8537903,35.5,2.3,0.0,18.3,0.0
33.575928,-5.799103,34.7,2.6,0.0,18.0,0.0
33.57723,-5.744385,32.8,3.0,0.0,19.4,0.0
33.578495,-5.6896667,32.5,3.4,0.0,19.6,0.0
33.579712,-5.6349487,31.9,3.1,0.0,20.0,0.0
33.58092,-5.5802307,31.7,2.8,0.0,19.7,0.0
33.582092,-5.5255127,31.3,2.7,0.0,20.0,0.0
33.583237,-5.4707947,32.1,2.6,0.0,19.5,0.0
33.584343,-5.4160767,32.3,2.4,0.0,19.1,0.0
33.58541,-5.3613586,31.0,2.4,0.0,19.8,0.0
33.586445,-5.30661,30.2,2.4,0.0,20.2,0.0
33.58746,-5.251892,30.0,2.5,0.0,20.3,0.0
33.588455,-5.197174,29.5,3.1,0.0,20.7,0.0
33.589397,-5.1424255,29.1,4.0,0.0,21.2,0.0
33.590324,-5.0877075,28.5,4.4,0.0,21.8,0.0
33.59121,-5.032959,27.6,3.9,0.0,23.4,0.0
33.59207,-4.9782104,27.3,5.3,0.0,23.0,0.0
33.592888,-4.9234924,27.3,5.7,0.0,23.1,0.0
33.593693,-4.868744,27.8,5.9,0.0,22.5,0.0
33.594448,-4.8139954,28.1,6.5,0.0,22.1,0.0
33.59519,-4.7592773,27.8,6.9,0.0,22.3,0.0
33.595882,-4.704529,27.1,6.6,0.0,23.0,0.0
33.59655,-4.6497803,27.7,7.8,0.0,22.2,0.0
33.59719,-4.5950317,30.4,9.0,0.0,20.1,0.0
33.597797,-4.540283,32.2,10.8,0.0,20.1,0.0
33.59839,-4.4855347,32.7,11.6,0.0,20.2,0.0
33.598923,-4.430786,31.0,10.8,0.0,20.6,0.0
33.599438,-4.3760376,28.4,9.0,0.0,21.7,0.0
33.599926,-4.321289,25.8,8.3,0.0,24.1,0.0
33.600376,-4.2665405,25.1,8.2,0.0,24.9,0.0
33.60079,-4.211792,24.9,7.5,0.0,25.1,0.0
33.601192,-4.1570435,22.8,6.4,0.0,27.8,0.0
33.601543,-4.102295,22.0,5.8,0.0,28.3,0.0
33.60187,-4.0475464,22.8,5.1,0.0,27.8,0.0
33.60217,-3.9927979,24.2,5.8,0.0,25.0,0.0
33.60243,-3.9380493,22.3,4.4,0.0,28.1,0.0
33.602665,-3.8832703,20.5,4.2,0.0,30.3,0.0
33.602863,-3.8285217,19.9,4.2,0.0,31.0,0.0
33.60304,-3.7737732,22.1,6.3,0.0,27.4,0.0
33.603176,-3.7190247,27.2,6.2,0.0,23.5,0.0
33.603287,-3.6642761,29.3,6.2,0.0,23.2,0.0
33.603374,-3.609497,30.0,4.4,0.0,22.5,0.0
33.60342,-3.5547485,29.9,3.1,0.0,21.6,0.0
33.60343,-3.5,29.7,2.6,0.0,20.9,0.0
33.60342,-3.4452515,29.5,3.4,0.0,20.4,0.0
33.603374,-3.390503,29.3,5.5,0.0,20.0,0.0
33.603287,-3.3357239,29.0,8.4,0.0,19.7,0.0
33.603176,-3.2809753,28.6,10.6,0.0,19.6,0.0
33.60304,-3.2262268,28.0,11.9,0.0,20.0,0.0
33.602863,-3.1714783,27.2,12.6,0.0,21.0,0.0
33.602665,-3.1167297,26.6,13.0,0.0,21.8,0.0
33.60243,-3.0619507,26.4,13.2,0.0,22.2,0.0
33.60217,-3.0072021,26.6,13.3,0.0,22.1,0.0
33.60187,-2.9524536,26.5,12.9,0.0,22.5,0.0
33.601543,-2.897705,26.6,12.1,0.0,22.9,0.0
33.601192,-2.8429565,26.7,11.3,0.0,23.0,0.0
33.60079,-2.788208,26.7,10.5,0.0,23.1,0.0
33.600376,-2.7334595,26.8,9.8,0.0,23.2,0.0
33.599926,-2.678711,26.9,9.4,0.0,23.3,0.0
33.599438,-2.6239624,27.0,9.0,0.0,23.2,0.0
33.598923,-2.5692139,27.2,8.7,0.0,23.0,0.0
33.59839,-2.5144653,27.2,8.4,0.0,23.2,0.0
33.597797,-2.4597168,27.3,8.3,0.0,23.2,0.0
33.59719,-2.4049683,27.3,8.2,0.0,23.4,0.0
33.59655,-2.3502197,27.5,8.3,0.0,23.3,0.0
33.595882,-2.2954712,27.5,8.4,0.0,23.4,0.0
33.59519,-2.2407227,27.4,8.6,0.0,23.6,0.0
33.594448,-2.1860046,27.2,8.8,0.0,24.1,0.0
33.593693,-2.131256,27.1,9.0,0.0,24.3,0.0
33.592888,-2.0765076,27.1,9.3,0.0,24.4,0.0
33.59207,-2.0217896,27.1,9.5,0.0,24.6,0.0
33.59121,-1.967041,27.1,9.8,0.0,24.9,0.0
33.590324,-1.9122925,27.0,10.1,0.0,25.3,0.0
33.589397,-1.8575745,27.0,10.3,0.0,25.8,0.0
33.588455,-1.8028259,27.1,10.6,0.0,26.1,0.0
33.58746,-1.7481079,27.1,10.9,0.0,26.4,0.0
33.586445,-1.6933899,27.0,11.1,0.0,26.7,0.0
33.58541,-1.6386414,27.0,11.1,0.0,27.0,0.0
33.584343,-1.5839233,27.0,11.2,0.0,27.2,0.0
33.583237,-1.5292053,26.9,11.2,0.0,27.5,0.0
33.582092,-1.4744873,26.8,11.1,0.0,27.8,0.0
33.58092,-1.4197693,26.7,10.8,0.0,28.0,0.0
33.579712,-1.3650513,26.6,10.5,0.0,28.5,0.0
33.578495,-1.3103333,26.6,10.2,0.0,28.5,0.0
33.57723,-1.2556152,26.7,10.0,0.0,28.2,0.0
33.575928,-1.2008972,26.6,9.8,0.0,28.2,0.0
33.574608,-1.1462097,26.6,9.6,0.0,28.0,0.0
33.573257,-1.0914917,26.7,9.4,0.0,27.7,0.0
33.571865,-1.0367737,26.9,9.1,0.0,27.2,0.0
33.57045,-0.9820862,27.2,8.8,0.0,26.7,0.0
33.56899,-0.9273987,27.2,8.4,0.0,26.5,0.0
33.567516,-0.87268066,27.1,8.1,0.0,26.5,0.0
33.56601,-0.81799316,27.0,7.8,0.0,26.5,0.0
33.564457,-0.76330566,27.1,7.5,0.0,26.3,0.0
33.562893,-0.70861816,27.2,7.3,0.0,26.2,0.0
33.561287,-0.65393066,27.2,7.2,0.0,26.1,0.0
33.559654,-0.59924316,27.2,7.1,0.0,26.0,0.0
33.55798,-0.54455566,27.2,7.1,0.0,25.9,0.0
33.556286,-0.48986816,27.3,7.3,0.0,25.7,0.0
33.55455,-0.43521118,27.1,7.7,0.0,26.0,0.0
33.552795,-0.38052368,26.0,8.6,0.0,27.6,0.0
33.550995,-0.3258667,25.2,9.4,0.0,28.8,0.0
33.54918,-0.2711792,26.3,8.5,0.0,27.2,0.0
33.54732,-0.21652222,27.4,9.5,0.0,25.6,0.0
33.545437,-0.16186523,27.6,9.7,0.0,25.3,0.0
33.54352,-0.10720825,27.5,10.0,0.0,24.9,0.0
33.54158,-0.05255127,27.3,10.4,0.0,24.8,0.0
33.539604,0.002105713,27.0,10.8,0.0,25.0,0.0
33.537598,0.056762695,27.0,11.0,0.0,24.9,0.0
33.535545,0.11138916,27.1,11.2,0.0,24.7,0.0
33.533485,0.16604614,27.1,11.5,0.0,24.7,0.0
33.531372,0.2206726,27.2,11.8,0.0,24.6,0.0
33.529247,0.2753296,27.0,12.1,0.0,24.7,0.0
33.527077,0.32995605,26.7,12.7,0.0,25.0,0.0
33.524883,0.38458252,26.5,13.1,0.0,25.3,0.0
33.52266,0.43920898,26.6,13.6,0.0,25.1,0.0
33.5204,0.49383545,26.7,13.7,0.0,25.0,0.0
33.518105,0.5484314,26.6,14.0,0.0,24.7,0.0
33.51578,0.60305786,26.6,14.5,0.0,24.5,0.0
33.51344,0.6576538,26.5,14.7,0.0,24.4,0.0
33.51106,0.7122803,25.8,15.1,0.0,25.0,0.0
33.508644,0.7668762,24.9,15.3,0.0,25.9,0.0
33.5062,0.82147217,25.0,14.7,0.0,25.4,0.0
33.50373,0.8760681,25.6,13.6,0.0,24.3,0.0
33.501225,0.93066406,25.8,12.8,0.0,23.8,0.0
33.49868,0.9852295,25.4,12.5,0.0,23.9,0.0
33.496117,1.0398254,24.9,13.0,0.0,24.2,0.0
33.493515,1.0943909,25.1,13.4,0.0,23.8,0.0
33.490883,1.1489563,25.8,13.9,0.0,22.8,0.0
33.48823,1.2035522,26.4,14.1,0.0,22.1,0.0
33.48553,1.2581177,26.6,14.0,0.0,22.0,0.0
33.482815,1.3126526,26.5,13.8,0.0,22.1,0.0
33.480057,1.367218,25.6,13.6,0.0,23.3,0.0
33.477276,1.4217834,25.7,12.7,0.0,23.5,0.0
33.47446,1.4763184,26.3,11.8,0.0,23.4,0.0
33.47161,1.5308533,25.9,11.9,0.0,24.2,0.0
33.468735,1.5853882,24.6,12.6,0.0,26.4,0.0
33.465824,1.6399231,24.3,12.8,0.0,27.4,0.0
33.46289,1.694458,25.4,12.7,0.0,26.7,0.0
33.459923,1.7489929,26.4,12.3,0.0,26.0,0.0
33.45692,1.8034973,26.8,12.5,0.0,26.4,0.0
33.453884,1.8580017,27.1,13.1,0.0,26.6,0.0
33.450817,1.9125061,27.3,14.1,0.0,26.9,0.0
33.447727,1.9670105,27.6,14.9,0.0,27.1,0.0
33.444603,2.021515,27.5,15.6,0.0,27.9,0.0
33.44144,2.0760193,27.6,16.2,0.0,28.8,0.0
33.438255,2.1304932,27.5,16.9,0.0,29.9,0.0
33.435036,2.184967,26.9,17.7,0.0,31.6,0.0
33.43179,2.2394714,26.6,17.9,0.0,33.0,0.0
33.4285,2.2939148,26.4,18.1,0.0,33.7,0.0
33.425194,2.3483887,26.3,17.7,0.0,34.2,0.0
33.421852,2.4028625,26.4,17.1,0.0,34.6,0.0
33.41849,2.457306,26.3,16.5,0.0,34.9,0.0
33.415077,2.5117493,26.3,16.0,0.0,35.3,0.0
33.411648,2.5661926,26.4,15.6,0.0,35.5,0.0
33.40818,2.620636,26.4,15.2,0.0,35.8,0.0
33.404682,2.6750793,26.3,14.9,0.0,36.1,0.0
33.401157,2.7294922,26.4,14.6,0.0,36.1,0.0
33.397594,2.7839355,26.6,14.6,0.0,35.9,0.0
33.394016,2.8383484,26.7,14.8,0.0,35.6,0.0
33.3904,2.8927612,26.8,15.2,0.0,35.3,0.0
33.38674,2.9471436,26.9,15.5,0.0,34.9,0.0
33.383064,3.0015564,27.0,15.8,0.0,34.7,0.0
33.379353,3.0559387,27.0,16.0,0.0,34.8,0.0
33.37561,3.110321,26.4,16.6,0.0,35.9,0.0
33.371826,3.1647034,26.5,16.9,0.0,36.0,0.0
33.368034,3.2190857,26.6,16.8,0.0,36.0,0.0
33.364197,3.273468,26.8,16.4,0.0,36.0,0.0
33.360332,3.3278198,26.9,16.0,0.0,35.9,0.0
33.356438,3.3821716,27.0,15.6,0.0,35.9,0.0
33.35251,3.4365234,27.0,15.6,0.0,35.8,0.0
33.34855,3.4908752,27.0,15.7,0.0,35.7,0.0
33.34456,3.5451965,27.2,16.1,0.0,35.4,0.0
33.340546,3.5995178,27.4,16.2,0.0,35.1,0.0
33.336487,3.653839,27.7,16.7,0.0,34.6,0.0
33.332413,3.7081604,28.0,16.9,0.0,33.9,0.0
33.328293,3.7624817,28.3,17.0,0.0,33.5,0.0
33.324158,3.8167725,28.4,17.0,0.0,33.5,0.0
33.31998,3.8710632,28.4,17.0,0.0,33.6,0.0
33.31578,3.925354,28.5,16.8,0.0,33.6,0.0
33.311543,3.9796448,28.7,16.9,0.0,33.4,0.0
33.307285,4.0339355,28.9,17.0,0.0,33.3,0.0
33.30299,4.088196,28.9,16.9,0.0,33.6,0.0
33.29866,4.142456,28.9,17.1,0.0,33.8,0.0
33.294304,4.1967163,28.3,17.6,0.0,35.1,0.0
33.289913,4.250946,29.1,17.8,0.0,33.9,0.0
33.285496,4.3052063,29.8,17.7,0.0,32.9,0.0
33.281055,4.359436,30.0,18.1,0.0,32.8,0.0
33.276573,4.413666,29.9,18.5,0.0,33.3,0.0
33.27206,4.467865,29.9,19.1,0.0,33.4,0.0
33.267525,4.5220947,30.1,19.4,0.0,33.2,0.0
33.26294,4.576294,30.3,19.6,0.0,33.1,0.0
33.258343,4.630493,30.3,19.8,0.0,33.1,0.0
33.25371,4.684662,30.5,19.9,0.0,33.0,0.0
33.249054,4.738861,30.8,20.0,0.0,32.5,0.0
33.244354,4.79303,30.9,20.1,0.0,32.4,0.0
33.239628,4.8471985,30.8,20.5,0.0,32.6,0.0
33.234875,4.901367,30.2,21.0,0.0,33.6,0.0
33.23009,4.9555054,30.3,21.1,0.0,33.4,0.0
33.225277,5.0096436,30.5,21.1,0.0,32.9,0.0
33.220425,5.0637817,31.1,20.7,0.0,31.8,0.0
33.215546,5.11792,31.8,20.3,0.0,30.4,0.0
33.21064,5.1720276,32.4,20.0,0.0,29.4,0.0
33.255917,-12.1779175,22.1,14.4,0.0,92.8,100.0
33.260838,-12.123749,22.1,14.6,0.0,92.9,94.3
33.26571,-12.069611,22.1,14.5,0.0,93.0,93.4
33.270565,-12.015411,22.1,14.2,0.0,93.1,90.7
33.27538,-11.961243,22.1,13.9,0.0,93.3,84.4
33.280167,-11.907043,22.1,13.5,0.0,93.5,63.7
33.28493,-11.852875,22.1,13.1,0.0,93.7,59.7
33.289654,-11.798676,22.1,12.8,0.0,93.9,64.1
33.294353,-11.744446,22.0,12.4,0.0,94.0,67.0
33.299023,-11.690247,22.1,12.1,0.0,94.1,66.4
33.30366,-11.636017,22.1,11.8,0.0,94.2,63.4
33.308266,-11.581787,22.1,11.4,0.0,94.3,59.6
33.312843,-11.527527,22.1,11.1,0.0,94.3,56.6
33.317387,-11.473297,22.1,10.8,0.0,94.3,58.8
33.321903,-11.419037,22.1,10.5,0.0,94.2,65.4
33.326385,-11.364777,22.1,10.3,0.0,94.2,71.6
33.330837,-11.310486,22.1,10.1,0.0,94.1,75.0
33.335266,-11.256226,22.1,9.9,0.0,94.0,75.0
33.339653,-11.201935,22.2,9.7,0.0,93.9,70.6
33.344013,-11.147644,22.2,9.7,0.0,93.9,60.5
33.348347,-11.093353,22.2,9.6,0.0,93.9,45.9
33.352642,-11.039032,22.2,9.6,0.0,93.8,31.2
33.35691,-10.984741,22.2,9.6,0.0,93.8,24.3
33.36114,-10.93042,22.3,9.5,0.0,93.7,25.0
33.36536,-10.876099,22.3,9.5,0.0,93.7,30.8
33.369534,-10.821747,22.3,9.4,0.0,93.6,75.9
33.373672,-10.767426,22.3,9.4,0.0,93.6,92.7
33.37779,-10.713074,22.4,9.3,0.0,93.5,93.1
33.381874,-10.658722,22.4,9.3,0.0,93.5,81.5
33.385925,-10.60437,22.5,9.2,0.0,93.4,14.2
33.389954,-10.549988,22.5,9.0,0.0,93.3,0.0
33.393948,-10.495636,22.6,8.8,0.0,93.3,0.0
33.397907,-10.441254,22.6,8.5,0.0,93.3,0.0
33.401836,-10.386871,22.7,8.1,0.0,93.2,0.0
33.40574,-10.3324585,22.7,7.7,0.0,93.2,0.0
33.4096,-10.278076,22.8,7.4,0.0,93.2,0.0
33.413437,-10.223663,22.8,7.0,0.0,93.1,0.0
33.417244,-10.1692505,22.9,6.7,0.0,93.0,0.0
33.42102,-10.114838,22.9,6.4,0.0,92.8,0.0
33.424778,-10.060425,23.0,6.2,0.0,92.7,0.0
33.42848,-10.005981,23.0,6.0,0.0,92.5,0.0
33.43216,-9.951538,23.1,6.0,0.0,92.4,0.0
33.435818,-9.897095,23.1,5.9,0.0,92.2,0.0
33.43945,-9.842651,23.2,6.1,0.0,92.0,3.6
33.443035,-9.788208,23.2,6.1,0.0,91.9,19.8
33.446594,-9.733765,23.2,6.1,0.0,91.8,39.5
33.450127,-9.679291,23.2,6.1,0.0,91.7,60.9
33.453625,-9.624817,23.2,6.1,0.0,91.7,82.3
33.45709,-9.570343,23.2,6.0,0.0,91.6,92.6
33.460526,-9.515869,23.3,5.9,0.0,91.6,96.0
33.46394,-9.461365,23.3,5.6,0.0,91.7,97.3
33.467308,-9.406891,23.3,5.3,0.0,91.7,97.7
33.470654,-9.352386,23.3,4.9,0.0,91.7,97.8
33.47397,-9.297882,23.3,4.5,0.0,91.8,97.3
33.47725,-9.243378,23.3,4.0,0.0,91.7,96.3
33.480507,-9.188843,23.4,3.4,0.0,91.6,93.7
33.483727,-9.134338,23.4,2.8,0.0,91.4,90.2
33.486908,-9.079803,23.5,2.2,0.0,91.1,81.1
33.490067,-9.025269,23.5,1.7,0.0,90.7,64.6
33.493195,-8.970764,23.6,1.3,0.0,90.4,2.2
33.496292,-8.916199,23.6,1.4,0.0,90.4,0.0
33.499363,-8.861664,23.6,1.8,0.0,90.7,0.0
33.502396,-8.807129,23.6,2.4,0.0,91.1,0.0
33.5054,-8.752563,23.6,2.9,0.0,91.4,0.0
33.50837,-8.697998,23.6,3.1,0.0,91.5,0.0
33.51131,-8.643433,23.6,3.4,0.0,91.7,0.0
33.514225,-8.588867,23.6,3.7,0.0,91.9,0.0
33.517105,-8.534302,23.6,3.6,0.0,91.8,0.0
33.51995,-8.479706,23.7,3.6,0.0,91.6,0.0
33.522778,-8.42514,23.7,3.4,0.0,91.3,0.0
33.525562,-8.370544,23.7,3.3,0.0,91.1,0.0
33.52832,-8.3159485,23.8,3.1,0.0,90.4,0.0
33.53104,-8.261353,24.0,3.0,0.0,89.3,0.0
33.533733,-8.206757,24.2,3.1,0.0,87.8,0.0
33.5364,-8.152161,24.5,3.1,0.0,85.8,0.0
33.539036,-8.097534,24.9,3.2,0.0,83.4,0.0
33.54163,-8.042908,25.4,3.3,0.0,80.9,0.0
33.5442,-7.988312,25.8,3.5,0.0,78.5,0.0
33.54674,-7.9336853,26.3,3.8,0.0,75.0,0.0
33.549248,-7.879059,26.8,4.1,0.0,71.0,0.0
33.55173,-7.8244324,27.4,4.0,0.0,66.5,0.0
33.554173,-7.7697754,31.7,4.3,0.0,41.1,0.0
33.556587,-7.715149,32.2,3.7,0.0,37.0,0.0
33.558975,-7.660492,32.7,3.8,0.0,33.1,0.0
33.561325,-7.6058655,33.2,3.8,0.0,31.3,0.0
33.56365,-7.5512085,33.7,3.7,0.0,28.4,0.0
33.565937,-7.4965515,34.1,3.7,0.0,25.5,0.0
33.568195,-7.4418945,34.8,4.1,0.0,23.4,0.0
33.570423,-7.3872375,35.3,4.0,0.0,21.6,0.0
33.572617,-7.3325806,35.7,3.9,0.0,19.3,0.0
33.574787,-7.277893,35.9,3.6,0.0,17.3,0.0
33.57692,-7.223236,36.3,3.4,0.0,15.6,0.0
33.579025,-7.1685486,36.4,3.6,0.0,14.1,0.0
33.581104,-7.113861,36.2,3.7,0.0,12.8,0.0
33.58314,-7.0591736,36.1,3.5,0.0,12.1,0.0
33.58516,-7.004486,36.4,3.5,0.0,11.4,0.0
33.58713,-6.9497986,36.1,4.3,0.0,11.6,0.0
33.589077,-6.895111,36.2,4.5,0.0,11.3,0.0
33.591,-6.8404236,36.3,4.5,0.0,11.8,0.0
33.592884,-6.785736,36.9,4.7,0.0,12.2,0.0
33.594738,-6.731018,36.9,4.5,0.0,12.8,0.0
33.59657,-6.6763,36.7,4.3,0.0,13.4,0.0
33.598354,-6.6216125,36.7,4.1,0.0,13.9,0.0
33.600117,-6.5668945,36.3,3.7,0.0,14.6,0.0
33.60185,-6.5121765,36.1,3.2,0.0,15.2,0.0
33.603546,-6.4574585,36.6,2.9,0.0,15.2,0.0
33.605225,-6.4027405,36.8,2.9,0.0,15.7,0.0
33.606853,-6.3480225,36.7,2.8,0.0,16.0,0.0
33.608463,-6.2933044,36.7,3.0,0.0,16.3,0.0
33.610043,-6.238556,36.7,3.6,0.0,16.7,0.0
33.611576,-6.183838,36.4,4.3,0.0,17.1,0.0
33.6131,-6.12912,35.6,4.9,0.0,17.7,0.0
33.61458,-6.0743713,35.1,4.9,0.0,18.2,0.0
33.616028,-6.019623,35.5,4.6,0.0,18.0,0.0
33.617447,-5.964905,35.0,3.0,0.0,18.5,0.0
33.61884,-5.9101562,35.6,0.3,0.0,18.0,0.0
33.620186,-5.8554077,36.3,2.4,0.0,18.0,0.0
33.621513,-5.800659,35.6,1.5,0.0,18.2,0.0
33.62281,-5.7459106,34.1,1.7,0.0,18.5,0.0
33.624073,-5.691162,33.8,2.9,0.0,18.6,0.0
33.625313,-5.6364136,33.5,3.3,0.0,19.0,0.0
33.626507,-5.581665,32.6,3.8,0.0,19.3,0.0
33.62767,-5.526886,32.4,4.1,0.0,19.4,0.0
33.62882,-5.4721375,32.5,3.2,0.0,19.3,0.0
33.62993,-5.417389,32.7,2.9,0.0,18.6,0.0
33.630997,-5.36261,31.6,3.3,0.0,19.2,0.0
