lat_wrf,lon_wrf,temperatura,viento,lluvia,humedad,nubosidad
33.559654,-6.400757,24.1,5.2,0.0,48.2,0.0
33.561287,-6.3460693,24.0,4.8,0.0,47.7,0.0
33.562893,-6.291382,24.0,4.5,0.0,46.9,0.0
33.564457,-6.2366943,24.5,3.7,0.0,45.5,0.0
33.56601,-6.182007,24.1,3.1,0.0,46.3,0.0
33.567516,-6.1273193,23.4,2.5,0.0,46.7,0.0
33.56899,-6.0726013,22.8,1.9,0.0,46.2,0.0
33.57045,-6.017914,22.3,1.2,0.0,47.6,0.0
33.571865,-5.9632263,22.4,0.7,0.0,47.7,0.0
33.573257,-5.9085083,23.4,2.1,0.0,46.1,0.0
33.574608,-5.8537903,23.9,3.3,0.0,46.6,0.0
33.575928,-5.799103,23.1,4.6,0.0,45.7,0.0
33.57723,-5.744385,22.2,6.2,0.0,46.0,0.0
33.578495,-5.6896667,22.8,6.7,0.0,44.3,0.0
33.579712,-5.6349487,22.7,7.0,0.0,44.4,0.0
33.58092,-5.5802307,22.7,7.0,0.0,41.0,0.0
33.582092,-5.5255127,22.8,6.4,0.0,40.1,0.0
33.583237,-5.4707947,23.7,6.8,0.0,39.7,0.0
33.584343,-5.4160767,23.9,5.7,0.0,39.2,0.0
33.58541,-5.3613586,23.3,4.5,0.0,37.5,0.0
33.586445,-5.30661,23.3,3.5,0.0,35.9,0.0
33.58746,-5.251892,23.1,2.7,0.0,35.8,0.0
33.588455,-5.197174,23.1,3.1,0.0,34.8,0.0
33.589397,-5.1424255,23.2,4.7,0.0,33.3,0.0
33.590324,-5.0877075,21.6,5.7,0.0,33.6,0.0
33.59121,-5.032959,20.1,5.6,0.0,36.0,0.0
33.59207,-4.9782104,21.1,6.4,0.0,32.5,0.0
33.592888,-4.9234924,20.8,6.5,0.0,33.5,0.0
33.593693,-4.868744,21.5,6.3,0.0,33.7,0.0
33.594448,-4.8139954,23.6,5.7,0.0,30.8,0.0
33.59519,-4.7592773,22.1,5.5,0.0,33.0,0.0
33.595882,-4.704529,21.9,6.0,0.0,31.4,0.0
33.59655,-4.6497803,22.5,4.5,0.0,31.8,0.0
33.59719,-4.5950317,24.4,2.1,0.0,35.2,0.0
33.597797,-4.540283,27.8,3.6,0.0,30.3,0.0
33.59839,-4.4855347,28.3,4.3,0.0,28.8,0.0
33.598923,-4.430786,26.4,3.3,0.0,27.6,0.0
33.599438,-4.3760376,22.9,3.0,0.0,26.5,0.0
33.599926,-4.321289,20.8,8.4,0.0,20.7,0.0
33.600376,-4.2665405,20.0,8.7,0.0,19.4,0.0
33.60079,-4.211792,20.1,7.0,0.0,18.6,0.0
33.601192,-4.1570435,20.1,8.6,0.0,16.9,0.0
33.601543,-4.102295,17.9,10.1,0.0,19.6,0.0
33.60187,-4.0475464,20.8,4.9,0.0,18.0,0.0
33.60217,-3.9927979,20.9,3.4,0.0,19.8,0.0
33.60243,-3.9380493,20.8,6.7,0.0,17.8,0.0
33.602665,-3.8832703,18.2,13.0,0.0,18.9,0.0
33.602863,-3.8285217,18.3,15.4,0.0,18.0,0.0
33.60304,-3.7737732,21.5,13.6,0.0,16.4,0.0
33.603176,-3.7190247,24.9,4.6,0.0,19.4,0.0
33.603287,-3.6642761,29.2,4.9,0.0,17.7,0.0
33.603374,-3.609497,28.7,5.7,0.0,20.0,0.0
33.60342,-3.5547485,27.8,6.2,0.0,21.1,0.0
33.60343,-3.5,26.1,6.7,0.0,22.4,0.0
33.60342,-3.4452515,25.5,4.7,0.0,22.1,0.0
33.603374,-3.390503,25.7,0.9,0.0,20.1,0.0
33.603287,-3.3357239,25.5,1.9,0.0,17.6,0.0
33.603176,-3.2809753,25.1,5.1,0.0,15.1,0.0
33.60304,-3.2262268,24.2,8.2,0.0,14.6,0.0
33.602863,-3.1714783,24.3,11.0,0.0,13.4,0.0
33.602665,-3.1167297,24.6,12.4,0.0,12.6,0.0
33.60243,-3.0619507,24.6,13.4,0.0,12.4,0.0
33.60217,-3.0072021,24.4,12.4,0.0,12.5,0.0
33.60187,-2.9524536,24.6,13.1,0.0,12.2,0.0
33.601543,-2.897705,24.5,13.2,0.0,12.6,0.0
33.601192,-2.8429565,25.1,13.1,0.0,12.2,0.0
33.60079,-2.788208,25.3,13.0,0.0,12.3,0.0
33.600376,-2.7334595,25.4,12.8,0.0,12.4,0.0
33.599926,-2.678711,25.4,12.6,0.0,12.5,0.0
33.599438,-2.6239624,25.3,12.5,0.0,12.6,0.0
33.598923,-2.5692139,25.1,12.5,0.0,12.7,0.0
33.59839,-2.5144653,25.1,12.7,0.0,12.7,0.0
33.597797,-2.4597168,25.2,12.8,0.0,12.7,0.0
33.59719,-2.4049683,24.7,12.8,0.0,13.3,0.0
33.59655,-2.3502197,25.4,12.8,0.0,12.7,0.0
33.595882,-2.2954712,25.5,12.8,0.0,12.6,0.0
33.59519,-2.2407227,25.6,13.0,0.0,12.5,0.0
33.594448,-2.1860046,25.7,13.5,0.0,12.4,0.0
33.593693,-2.131256,25.8,13.8,0.0,12.3,0.0
33.592888,-2.0765076,25.9,13.8,0.0,12.2,0.0
33.59207,-2.0217896,26.0,13.8,0.0,12.2,0.0
33.59121,-1.967041,26.0,13.9,0.0,12.2,0.0
33.590324,-1.9122925,25.9,14.1,0.0,12.3,0.0
33.589397,-1.8575745,25.5,13.9,0.0,12.7,0.0
33.588455,-1.8028259,25.4,13.6,0.0,12.9,0.0
33.58746,-1.7481079,25.6,13.6,0.0,12.6,0.0
33.586445,-1.6933899,25.8,13.4,0.0,12.6,0.0
33.58541,-1.6386414,25.7,12.9,0.0,12.7,0.0
33.584343,-1.5839233,25.6,12.5,0.0,12.7,0.0
33.583237,-1.5292053,25.7,12.2,0.0,12.7,0.0
33.582092,-1.4744873,25.8,12.1,0.0,12.7,0.0
33.58092,-1.4197693,25.9,11.9,0.0,12.6,0.0
33.579712,-1.3650513,25.3,12.1,0.0,13.5,0.0
33.578495,-1.3103333,25.5,12.4,0.0,13.4,0.0
33.57723,-1.2556152,26.5,12.3,0.0,12.5,0.0
33.575928,-1.2008972,26.5,12.9,0.0,12.4,0.0
33.574608,-1.1462097,26.5,13.3,0.0,12.4,0.0
33.573257,-1.0914917,26.5,13.6,0.0,12.4,0.0
33.571865,-1.0367737,26.4,13.5,0.0,12.5,0.0
33.57045,-0.9820862,26.4,13.3,0.0,12.6,0.0
33.56899,-0.9273987,26.3,13.3,0.0,12.6,0.0
33.567516,-0.87268066,26.2,13.5,0.0,12.7,0.0
33.56601,-0.81799316,26.1,13.6,0.0,12.7,0.0
33.564457,-0.76330566,26.0,13.3,0.0,12.9,0.0
33.562893,-0.70861816,25.9,13.2,0.0,13.0,0.0
33.561287,-0.65393066,25.8,13.1,0.0,13.0,0.0
33.559654,-0.59924316,25.7,13.0,0.0,13.1,0.0
33.55798,-0.54455566,25.7,12.8,0.0,13.2,0.0
33.556286,-0.48986816,25.6,12.7,0.0,13.2,0.0
33.55455,-0.43521118,25.7,13.0,0.0,13.1,0.0
33.552795,-0.38052368,25.8,14.5,0.0,12.7,0.0
33.550995,-0.3258667,25.5,15.4,0.0,12.8,0.0
33.54918,-0.2711792,29.6,11.5,0.0,10.2,0.0
33.54732,-0.21652222,26.0,11.8,0.0,12.9,0.0
33.545437,-0.16186523,26.6,12.0,0.0,12.6,0.0
33.54352,-0.10720825,26.3,12.1,0.0,12.7,0.0
33.54158,-0.05255127,26.1,12.6,0.0,12.6,0.0
33.539604,0.002105713,26.1,12.6,0.0,12.6,0.0
33.537598,0.056762695,26.0,12.2,0.0,12.7,0.0
33.535545,0.11138916,25.8,11.5,0.0,12.9,0.0
33.533485,0.16604614,25.7,10.6,0.0,13.1,0.0
33.531372,0.2206726,25.5,9.8,0.0,13.3,0.0
33.529247,0.2753296,25.3,9.3,0.0,13.5,0.0
33.527077,0.32995605,25.1,8.8,0.0,13.7,0.0
33.524883,0.38458252,24.8,8.3,0.0,14.1,0.0
33.52266,0.43920898,24.8,7.6,0.0,14.2,0.0
33.5204,0.49383545,24.1,7.1,0.0,15.4,0.0
33.518105,0.5484314,24.3,6.5,0.0,15.1,0.0
33.51578,0.60305786,24.4,6.0,0.0,14.8,0.0
33.51344,0.6576538,24.4,5.5,0.0,14.9,0.0
33.51106,0.7122803,24.5,6.0,0.0,14.8,0.0
33.508644,0.7668762,24.7,6.7,0.0,14.4,0.0
33.5062,0.82147217,24.9,5.8,0.0,14.3,0.0
33.50373,0.8760681,25.0,4.4,0.0,14.4,0.0
33.501225,0.93066406,25.1,3.7,0.0,14.4,0.0
33.49868,0.9852295,25.1,4.1,0.0,14.2,0.0
33.496117,1.0398254,25.3,4.6,0.0,13.9,0.0
33.493515,1.0943909,25.4,4.0,0.0,13.9,0.0
33.490883,1.1489563,25.5,2.7,0.0,14.1,0.0
33.48823,1.2035522,25.5,2.3,0.0,14.3,0.0
33.48553,1.2581177,26.0,2.6,0.0,14.1,0.0
33.482815,1.3126526,25.7,3.1,0.0,14.3,0.0
33.480057,1.367218,26.1,3.0,0.0,13.8,0.0
33.477276,1.4217834,26.3,3.5,0.0,13.9,0.0
33.47446,1.4763184,26.7,4.1,0.0,13.9,0.0
33.47161,1.5308533,26.7,4.4,0.0,13.9,0.0
33.468735,1.5853882,26.8,4.5,0.0,13.9,0.0
33.465824,1.6399231,27.0,4.6,0.0,13.8,0.0
33.46289,1.694458,27.6,4.3,0.0,13.4,0.0
33.459923,1.7489929,27.9,5.3,0.0,13.6,0.0
33.45692,1.8034973,28.5,5.9,0.0,13.2,0.0
33.453884,1.8580017,28.7,6.7,0.0,12.9,0.0
33.450817,1.9125061,28.9,6.3,0.0,12.7,0.0
33.447727,1.9670105,28.7,6.7,0.0,12.7,0.0
33.444603,2.021515,28.8,6.5,0.0,12.6,0.0
33.44144,2.0760193,29.0,5.3,0.0,12.7,0.0
33.438255,2.1304932,29.1,3.6,0.0,12.7,0.0
33.435036,2.184967,29.6,2.3,0.0,12.4,0.0
33.43179,2.2394714,29.3,2.9,0.0,13.3,0.0
33.4285,2.2939148,29.6,4.0,0.0,12.5,0.0
33.425194,2.3483887,29.6,5.3,0.0,12.6,0.0
33.421852,2.4028625,29.7,6.5,0.0,12.6,0.0
33.41849,2.457306,29.8,7.5,0.0,12.6,0.0
33.415077,2.5117493,29.8,8.3,0.0,12.6,0.0
33.411648,2.5661926,29.9,8.9,0.0,12.7,0.0
33.40818,2.620636,30.0,9.3,0.0,12.6,0.0
33.404682,2.6750793,30.1,9.6,0.0,12.6,0.0
33.401157,2.7294922,30.2,9.5,0.0,12.7,0.0
33.397594,2.7839355,30.2,9.0,0.0,12.7,0.0
33.394016,2.8383484,30.1,8.3,0.0,12.8,0.0
33.3904,2.8927612,30.1,7.1,0.0,12.9,0.0
33.38674,2.9471436,30.2,5.8,0.0,13.0,0.0
33.383064,3.0015564,30.3,4.6,0.0,13.0,0.0
33.379353,3.0559387,30.6,3.5,0.0,12.9,0.0
33.37561,3.110321,31.0,2.1,0.0,12.8,0.0
33.371826,3.1647034,31.2,1.1,0.0,12.8,0.0
33.368034,3.2190857,31.3,1.7,0.0,13.0,0.0
33.364197,3.273468,32.4,2.9,0.0,11.7,0.0
33.360332,3.3278198,32.1,4.1,0.0,12.0,0.0
33.356438,3.3821716,31.8,5.3,0.0,12.4,0.0
33.35251,3.4365234,31.8,6.3,0.0,12.2,0.0
33.34855,3.4908752,31.7,7.1,0.0,12.2,0.0
33.34456,3.5451965,31.6,7.6,0.0,12.0,0.0
33.340546,3.5995178,31.3,7.8,0.0,12.3,0.0
33.336487,3.653839,31.0,7.9,0.0,12.5,0.0
33.332413,3.7081604,30.6,7.8,0.0,12.7,0.0
33.328293,3.7624817,30.5,7.3,0.0,12.6,0.0
33.324158,3.8167725,30.4,6.4,0.0,12.7,0.0
33.31998,3.8710632,30.7,5.4,0.0,12.4,0.0
33.31578,3.925354,30.8,4.3,0.0,12.4,0.0
33.311543,3.9796448,31.0,3.9,0.0,12.2,0.0
33.307285,4.0339355,31.2,4.2,0.0,11.9,0.0
33.30299,4.088196,31.0,4.8,0.0,12.2,0.0
33.29866,4.142456,31.1,5.8,0.0,12.1,0.0
33.294304,4.1967163,31.1,6.7,0.0,12.0,0.0
33.289913,4.250946,31.4,7.4,0.0,11.9,0.0
33.285496,4.3052063,31.5,7.6,0.0,12.2,0.0
33.281055,4.359436,31.6,7.8,0.0,12.8,0.0
33.276573,4.413666,31.6,8.5,0.0,13.5,0.0
33.27206,4.467865,31.9,9.3,0.0,13.7,0.0
33.267525,4.5220947,31.9,9.6,0.0,14.1,0.0
33.26294,4.576294,31.9,9.8,0.0,14.2,0.0
33.258343,4.630493,32.0,10.0,0.0,14.1,0.0
33.25371,4.684662,32.1,9.8,0.0,14.0,0.0
33.249054,4.738861,32.1,9.4,0.0,14.0,0.0
33.244354,4.79303,32.2,9.4,0.0,14.0,0.0
33.239628,4.8471985,32.4,9.7,0.0,14.0,0.0
33.234875,4.901367,32.5,10.0,0.0,14.0,0.0
33.23009,4.9555054,33.5,11.1,0.0,13.3,0.0
33.225277,5.0096436,33.4,11.5,0.0,13.5,0.0
33.220425,5.0637817,33.3,11.0,0.0,13.9,0.0
33.215546,5.11792,33.1,10.2,0.0,14.3,0.0
33.21064,5.1720276,33.2,9.7,0.0,14.5,0.0
33.255917,-12.1779175,23.5,27.9,0.0,84.3,47.5
33.260838,-12.123749,23.4,28.3,0.0,84.1,46.9
33.26571,-12.069611,23.4,28.6,0.0,84.1,46.9
33.270565,-12.015411,23.4,28.9,0.0,84.1,46.9
33.27538,-11.961243,23.4,29.0,0.0,84.1,46.8
33.280167,-11.907043,23.4,29.1,0.0,84.0,46.5
33.28493,-11.852875,23.4,29.2,0.0,83.9,46.3
33.289654,-11.798676,23.4,29.3,0.0,83.9,46.2
33.294353,-11.744446,23.4,29.4,0.0,83.8,46.1
33.299023,-11.690247,23.4,29.5,0.0,83.8,46.1
33.30366,-11.636017,23.4,29.7,0.0,83.9,46.1
33.308266,-11.581787,23.4,29.8,0.0,83.9,46.2
33.312843,-11.527527,23.4,29.9,0.0,83.9,46.2
33.317387,-11.473297,23.4,30.0,0.0,83.9,46.2
33.321903,-11.419037,23.4,30.1,0.0,83.9,46.1
33.326385,-11.364777,23.4,30.2,0.0,83.8,46.0
33.330837,-11.310486,23.4,30.4,0.0,83.8,46.0
33.335266,-11.256226,23.4,30.4,0.0,83.8,45.9
33.339653,-11.201935,23.4,30.4,0.0,83.7,45.8
33.344013,-11.147644,23.4,30.4,0.0,83.7,45.7
33.348347,-11.093353,23.5,30.3,0.0,83.7,45.5
33.352642,-11.039032,23.5,30.3,0.0,83.7,45.5
33.35691,-10.984741,23.5,30.2,0.0,83.7,45.6
33.36114,-10.93042,23.5,30.1,0.0,83.7,45.8
33.36536,-10.876099,23.5,29.9,0.0,83.8,46.0
33.369534,-10.821747,23.5,29.7,0.0,83.9,46.3
33.373672,-10.767426,23.5,29.6,0.0,83.9,46.4
33.37779,-10.713074,23.5,29.4,0.0,83.9,46.4
33.381874,-10.658722,23.5,29.3,0.0,83.9,46.3
33.385925,-10.60437,23.5,29.1,0.0,83.9,46.1
33.389954,-10.549988,23.5,29.0,0.0,83.8,46.0
33.393948,-10.495636,23.5,28.8,0.0,83.8,45.9
33.397907,-10.441254,23.5,28.7,0.0,83.8,45.9
33.401836,-10.386871,23.5,28.6,0.0,83.8,46.0
33.40574,-10.3324585,23.5,28.5,0.0,83.8,46.0
33.4096,-10.278076,23.5,28.4,0.0,83.8,46.0
33.413437,-10.223663,23.5,28.3,0.0,83.8,46.0
33.417244,-10.1692505,23.5,28.1,0.0,83.8,45.9
33.42102,-10.114838,23.5,28.1,0.0,83.7,45.8
33.424778,-10.060425,23.5,28.0,0.0,83.7,45.6
33.42848,-10.005981,23.6,27.9,0.0,83.7,45.5
33.43216,-9.951538,23.6,27.9,0.0,83.6,45.3
33.435818,-9.897095,23.6,27.9,0.0,83.6,45.1
33.43945,-9.842651,23.6,27.8,0.0,83.5,45.0
33.443035,-9.788208,23.7,27.8,0.0,83.5,44.8
33.446594,-9.733765,23.7,27.7,0.0,83.4,44.7
33.450127,-9.679291,23.7,27.7,0.0,83.4,44.5
33.453625,-9.624817,23.7,27.5,0.0,83.3,44.4
33.45709,-9.570343,23.7,27.5,0.0,83.3,44.3
33.460526,-9.515869,23.7,27.4,0.0,83.3,44.1
33.46394,-9.461365,23.7,27.3,0.0,83.2,44.0
33.467308,-9.406891,23.7,27.2,0.0,83.1,43.8
33.470654,-9.352386,23.7,27.1,0.0,83.1,43.6
33.47397,-9.297882,23.7,26.9,0.0,83.0,43.4
33.47725,-9.243378,23.7,26.7,0.0,83.0,43.4
33.480507,-9.188843,23.7,26.6,0.0,83.0,43.4
33.483727,-9.134338,23.7,26.5,0.0,83.0,43.4
33.486908,-9.079803,23.7,26.2,0.0,83.1,43.5
33.490067,-9.025269,23.7,26.0,0.0,83.1,43.7
33.493195,-8.970764,23.7,25.6,0.0,83.2,44.1
33.496292,-8.916199,23.7,25.3,0.0,83.4,44.7
33.499363,-8.861664,23.7,25.0,0.0,83.6,45.4
33.502396,-8.807129,23.7,24.6,0.0,83.9,46.3
33.5054,-8.752563,23.6,24.3,0.0,84.2,47.2
33.50837,-8.697998,23.6,24.0,0.0,84.5,48.2
33.51131,-8.643433,23.6,23.7,0.0,84.8,49.4
33.514225,-8.588867,23.6,23.5,0.0,85.2,50.5
33.517105,-8.534302,23.6,23.3,0.0,85.4,51.4
33.51995,-8.479706,23.6,22.9,0.0,85.6,51.9
33.522778,-8.42514,23.6,22.5,0.0,85.6,52.0
33.525562,-8.370544,23.6,22.0,0.0,85.6,52.0
33.52832,-8.3159485,23.7,21.6,0.0,85.6,51.8
33.53104,-8.261353,23.7,21.2,0.0,85.5,51.8
33.533733,-8.206757,23.6,20.6,0.0,85.7,52.4
33.5364,-8.152161,23.6,20.3,0.0,86.1,53.6
33.539036,-8.097534,23.6,19.9,0.0,86.3,54.4
33.54163,-8.042908,23.6,19.1,0.0,86.3,54.2
33.5442,-7.988312,23.6,17.9,0.0,85.7,52.1
33.54674,-7.9336853,23.7,16.4,0.0,84.3,47.7
33.549248,-7.879059,23.7,14.9,0.0,82.5,41.7
33.55173,-7.8244324,23.8,14.0,0.0,80.7,35.8
33.554173,-7.7697754,23.4,10.6,0.0,78.0,26.6
33.556587,-7.715149,23.7,10.8,0.0,74.4,14.6
33.558975,-7.660492,23.6,10.1,0.0,73.9,13.1
33.561325,-7.6058655,23.6,9.6,0.0,73.9,12.9
33.56365,-7.5512085,23.4,9.6,0.0,73.8,12.8
33.565937,-7.4965515,23.2,9.3,0.0,73.8,12.7
33.568195,-7.4418945,22.0,7.4,0.0,79.7,32.3
33.570423,-7.3872375,21.8,7.4,0.0,81.1,36.9
33.572617,-7.3325806,21.5,7.8,0.0,80.7,35.5
33.574787,-7.277893,21.2,8.3,0.0,80.6,35.2
33.57692,-7.223236,20.7,8.4,0.0,82.0,40.0
33.579025,-7.1685486,21.1,7.8,0.0,78.5,28.2
33.581104,-7.113861,22.3,8.4,0.0,69.8,0.0
33.58314,-7.0591736,22.5,9.4,0.0,67.2,0.0
33.58516,-7.004486,22.8,8.3,0.0,65.8,0.0
33.58713,-6.9497986,22.8,8.1,0.0,63.6,0.0
33.589077,-6.895111,23.3,8.4,0.0,56.8,0.0
33.591,-6.8404236,23.4,7.7,0.0,56.4,0.0
33.592884,-6.785736,23.7,6.9,0.0,56.2,0.0
33.594738,-6.731018,23.9,6.6,0.0,54.3,0.0
33.59657,-6.6763,24.1,6.8,0.0,52.1,0.0
33.598354,-6.6216125,23.9,5.0,0.0,51.6,0.0
33.600117,-6.5668945,23.2,6.0,0.0,52.4,0.0
33.60185,-6.5121765,23.1,6.2,0.0,51.6,0.0
33.603546,-6.4574585,23.7,5.2,0.0,50.7,0.0
33.605225,-6.4027405,24.2,4.4,0.0,49.6,0.0
33.606853,-6.3480225,24.5,3.8,0.0,47.9,0.0
33.608463,-6.2933044,25.0,2.7,0.0,46.1,0.0
33.610043,-6.238556,25.3,3.1,0.0,44.9,0.0
33.611576,-6.183838,25.1,2.1,0.0,44.3,0.0
33.6131,-6.12912,24.4,1.5,0.0,43.2,0.0
33.61458,-6.0743713,24.2,1.0,0.0,42.6,0.0
33.616028,-6.019623,24.2,0.3,0.0,42.9,0.0
33.617447,-5.964905,23.5,0.8,0.0,46.1,0.0
33.61884,-5.9101562,23.6,2.3,0.0,46.4,0.0
33.620186,-5.8554077,24.5,3.4,0.0,46.0,0.0
33.621513,-5.800659,23.2,4.4,0.0,49.7,0.0
33.62281,-5.7459106,22.9,6.0,0.0,45.8,0.0
33.624073,-5.691162,24.0,6.0,0.0,42.2,0.0
33.625313,-5.6364136,23.5,6.5,0.0,43.4,0.0
33.626507,-5.581665,22.6,7.8,0.0,45.3,0.0
33.62767,-5.526886,22.7,7.5,0.0,45.2,0.0
33.62882,-5.4721375,23.0,7.8,0.0,44.0,0.0
33.62993,-5.417389,23.0,6.8,0.0,41.7,0.0
33.630997,-5.36261,23.0,5.4,0.0,39.6,0.0
